ae
34, 57.7, 57.6, 57.7, 57.7, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 57.6, 0.000084, 0.000843, 0.005387, 0.000674, 0.000758, 0.001006, 0.001419, 0.001812, 0.002940, 0.004047, 0.005937, 0.008751, 0.013544, 0.020762, 0.033069, 0.050148, 0.077984, 0.111868, 0.160364, 0.236032, 0.596537, 1.016495, 2.158990, 4.054833, 0.110744
ghz
28, 44.8, 35.9, 44.8, 44.8, 41.5, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 35.9, 0.000066, 0.000543, 0.004055, 0.000420, 0.000529, 0.000826, 0.001075, 0.001427, 0.002251, 0.003739, 0.005344, 0.007564, 0.012042, 0.017355, 0.028636, 0.043310, 0.066790, 0.099224, 0.142436, 0.209094, 0.525472, 0.877694, 1.883041, 3.451696, 0.000000
29, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000086, 0.000645, 0.004141, 0.000497, 0.000635, 0.000858, 0.001196, 0.001450, 0.002282, 0.003585, 0.005224, 0.007729, 0.012252, 0.018821, 0.029252, 0.044124, 0.068152, 0.099604, 0.140374, 0.214592, 0.551508, 0.914004, 1.984071, 3.635811, 0.042941
30, 51.0, 42.1, 51.0, 51.0, 47.7, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 0.000076, 0.000660, 0.003930, 0.000478, 0.000531, 0.000850, 0.001137, 0.001396, 0.002211, 0.003359, 0.005033, 0.007631, 0.011782, 0.017319, 0.028397, 0.041764, 0.064903, 0.094065, 0.187898, 0.277943, 0.611386, 0.914152, 1.994159, 3.538775, 0.060616
31, 51.3, 42.4, 51.3, 51.3, 48.0, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 0.000078, 0.000619, 0.004007, 0.000551, 0.000571, 0.000994, 0.001224, 0.001486, 0.002301, 0.003861, 0.005396, 0.007818, 0.012192, 0.018016, 0.029311, 0.043934, 0.067341, 0.098381, 0.142393, 0.213867, 0.536113, 0.887588, 1.901432, 3.523652, 0.108539
32, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000066, 0.000635, 0.004245, 0.000505, 0.000565, 0.000951, 0.001180, 0.001514, 0.002255, 0.003657, 0.005308, 0.007598, 0.012145, 0.017703, 0.028447, 0.042848, 0.065414, 0.096832, 0.137144, 0.225744, 0.552379, 0.879715, 1.910895, 3.572503, 0.085337
33, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000090, 0.000673, 0.004835, 0.000498, 0.000630, 0.000910, 0.001376, 0.001585, 0.002485, 0.003946, 0.005445, 0.007794, 0.012371, 0.018448, 0.029179, 0.044161, 0.068164, 0.098186, 0.144025, 0.227446, 0.536917, 0.876801, 1.902589, 3.524180, 0.095101
34, 57.4, 44.9, 57.4, 53.8, 50.5, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 0.000079, 0.000694, 0.004610, 0.000561, 0.000606, 0.000984, 0.001262, 0.001610, 0.002496, 0.003888, 0.005856, 0.008513, 0.013048, 0.018360, 0.030025, 0.044495, 0.068683, 0.101280, 0.145645, 0.215613, 0.550125, 0.906437, 1.993995, 3.665949, 0.078566
graphstate
28, 64.1, 52.0, 64.0, 63.5, 51.2, 46.0, 51.2, 57.6, 48.2, 48.4, 46.7, 46.7, 46.2, 46.2, 46.2, 46.2, 46.2, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 0.000172, 0.000800, 0.004216, 0.000961, 0.001463, 0.002249, 0.005464, 0.004545, 0.006420, 0.010405, 0.013485, 0.023254, 0.031054, 0.046904, 0.079492, 0.105296, 0.177434, 0.257080, 0.338904, 0.564042, 1.057162, 1.700581, 3.507524, 6.688212, 0.000000
29, 76.7, 57.8, 70.3, 65.6, 64.1, 64.8, 53.2, 54.2, 63.6, 53.2, 53.0, 53.0, 53.0, 52.7, 53.2, 52.7, 52.7, 52.7, 52.5, 49.6, 49.6, 49.6, 49.6, 0.000234, 0.000982, 0.004719, 0.001187, 0.001411, 0.003461, 0.003806, 0.003542, 0.011119, 0.012828, 0.033273, 0.040077, 0.060729, 0.087718, 0.131009, 0.202060, 0.213362, 0.375019, 0.526606, 0.831065, 1.466492, 3.370546, 7.779747, 14.933403, 0.059619
30, 70.5, 54.3, 69.8, 64.0, 57.6, 57.4, 51.2, 53.6, 53.6, 53.6, 52.1, 49.9, 53.6, 53.1, 53.1, 51.2, 47.5, 47.5, 47.5, 48.5, 48.5, 47.0, 47.0, 0.000231, 0.001007, 0.004639, 0.001169, 0.001502, 0.002729, 0.003863, 0.008490, 0.007879, 0.015067, 0.024485, 0.029286, 0.038383, 0.067704, 0.120576, 0.154586, 0.208100, 0.367537, 0.432946, 0.616297, 0.995180, 1.788882, 4.316774, 6.726058, 0.057928
31, 76.9, 58.4, 76.2, 60.0, 60.0, 60.0, 59.0, 60.0, 59.8, 59.8, 60.0, 59.8, 59.8, 53.8, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 0.000221, 0.000908, 0.004773, 0.001148, 0.001435, 0.002735, 0.003927, 0.006695, 0.007794, 0.011390, 0.014152, 0.023171, 0.030046, 0.042600, 0.088420, 0.170226, 0.214325, 0.292870, 0.378474, 0.557510, 0.973168, 1.559888, 3.684485, 7.262550, 0.088122
32, 76.9, 60.8, 76.5, 65.2, 60.0, 59.5, 59.5, 58.5, 54.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 0.000131, 0.000918, 0.004798, 0.000867, 0.001163, 0.001438, 0.002431, 0.002959, 0.004680, 0.007250, 0.010776, 0.014299, 0.023148, 0.032972, 0.056738, 0.084878, 0.112849, 0.159353, 0.216487, 0.294466, 0.564835, 0.859021, 1.776146, 3.327589, 0.079821
33, 76.7, 58.7, 70.3, 61.5, 58.7, 57.7, 57.2, 57.2, 57.2, 58.7, 58.7, 55.1, 55.1, 54.1, 54.1, 54.1, 54.1, 53.6, 53.6, 53.6, 53.6, 53.6, 53.6, 0.000113, 0.001085, 0.004987, 0.000923, 0.000988, 0.001771, 0.003114, 0.004101, 0.006323, 0.009952, 0.013235, 0.019336, 0.029719, 0.043918, 0.061996, 0.083704, 0.115259, 0.149014, 0.205345, 0.266576, 0.447838, 0.756061, 1.463247, 2.499125, 0.085383
34, 70.4, 59.5, 76.4, 69.9, 61.6, 52.1, 52.1, 52.1, 52.1, 55.5, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 0.000152, 0.000913, 0.005124, 0.000841, 0.001207, 0.001590, 0.003425, 0.004601, 0.006338, 0.009560, 0.015186, 0.023639, 0.042134, 0.049723, 0.071696, 0.107663, 0.152151, 0.236651, 0.295294, 0.386746, 0.769485, 1.211174, 2.420074, 4.766576, 0.077478
qft
28, 614.2, 219.8, 594.8, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 0.000318, 0.007267, 0.087977, 0.010023, 0.003656, 0.006208, 0.008169, 0.009829, 0.014856, 0.023311, 0.035812, 0.049541, 0.072920, 0.100830, 0.158261, 0.231114, 0.317352, 0.463040, 0.648491, 0.899474, 1.772438, 2.852805, 6.188515, 10.166706, 0.000001
29, 659.0, 240.3, 639.6, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 0.000355, 0.008931, 0.092403, 0.010163, 0.004239, 0.006943, 0.009493, 0.010882, 0.016586, 0.026226, 0.039506, 0.055424, 0.081820, 0.115984, 0.197965, 0.257051, 0.365753, 0.531826, 0.757992, 1.030392, 2.120194, 3.473475, 7.582654, 12.411851, 0.364373
30, 671.8, 255.3, 652.4, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 0.000362, 0.010333, 0.101908, 0.010643, 0.004482, 0.007457, 0.009963, 0.011174, 0.016303, 0.030071, 0.041130, 0.057082, 0.085140, 0.119153, 0.188657, 0.276757, 0.377730, 0.547103, 0.775725, 1.070460, 2.194927, 3.595852, 7.763188, 12.857916, 0.519027
31, 697.4, 269.7, 678.0, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 0.000388, 0.009925, 0.110455, 0.011388, 0.005717, 0.007727, 0.010115, 0.016541, 0.018370, 0.031151, 0.044183, 0.060319, 0.089699, 0.125547, 0.198028, 0.295322, 0.408232, 0.584607, 0.822056, 1.137425, 2.328714, 3.962852, 8.462855, 14.258267, 0.824833
32, 767.8, 284.2, 748.4, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 0.000419, 0.011309, 0.116319, 0.012159, 0.005641, 0.008088, 0.011638, 0.013367, 0.019184, 0.031269, 0.048417, 0.067864, 0.098961, 0.139551, 0.218744, 0.317933, 0.432799, 0.632640, 0.867782, 1.197247, 2.415347, 4.123624, 8.937842, 13.924741, 0.683384
33, 844.4, 302.7, 818.8, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 0.000427, 0.012638, 0.126985, 0.013388, 0.005581, 0.009061, 0.010992, 0.012993, 0.020543, 0.032149, 0.048830, 0.066639, 0.102251, 0.143682, 0.221418, 0.320013, 0.443754, 0.643971, 0.916254, 1.243982, 2.505904, 4.055169, 8.485819, 13.473405, 0.597403
34, 863.8, 319.7, 838.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 0.000443, 0.014033, 0.130570, 0.015679, 0.006428, 0.008791, 0.011882, 0.013792, 0.021348, 0.033458, 0.052132, 0.071039, 0.106425, 0.147176, 0.233496, 0.337342, 0.464963, 0.660064, 0.926430, 1.319231, 2.526602, 4.161936, 8.610885, 13.933523, 0.620649
qftentangled
28, 665.4, 254.2, 657.4, 273.6, 252.1, 245.8, 245.8, 248.5, 249.1, 248.6, 248.5, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 245.8, 0.000692, 0.009304, 0.097930, 0.012950, 0.008782, 0.012781, 0.016334, 0.019353, 0.028397, 0.045874, 0.069405, 0.097812, 0.165791, 0.219165, 0.348530, 0.504665, 0.714154, 1.251817, 1.427850, 1.971895, 3.998425, 6.311114, 12.408702, 20.007068, 0.000000
29, 671.6, 271.9, 663.6, 276.7, 267.9, 268.4, 268.4, 267.9, 267.3, 266.7, 266.7, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 264.0, 0.000688, 0.011154, 0.093425, 0.013677, 0.008415, 0.011504, 0.016765, 0.020058, 0.030857, 0.046997, 0.071127, 0.100147, 0.166481, 0.225903, 0.354243, 0.518781, 0.718306, 1.051877, 1.469719, 2.116336, 4.243826, 6.594526, 13.076587, 22.291984, 0.445895
30, 671.9, 283.2, 663.9, 288.5, 279.7, 280.2, 280.2, 278.5, 279.0, 278.4, 277.3, 277.9, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 276.3, 0.000749, 0.011306, 0.095312, 0.013693, 0.008530, 0.012495, 0.016211, 0.019612, 0.030301, 0.046894, 0.069852, 0.096021, 0.150003, 0.227151, 0.355319, 0.526263, 0.745214, 1.078253, 1.521768, 2.111054, 4.239319, 6.758291, 13.488464, 23.140978, 0.785543
31, 671.8, 294.1, 645.4, 299.9, 292.8, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 287.4, 0.000709, 0.010763, 0.098289, 0.011943, 0.009089, 0.012893, 0.016510, 0.020393, 0.030002, 0.049236, 0.071982, 0.104954, 0.158617, 0.222124, 0.349330, 0.526135, 0.723638, 1.078057, 1.477184, 2.121615, 4.387776, 6.885083, 13.888501, 23.453803, 0.872304
32, 671.8, 305.1, 645.4, 311.4, 302.6, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 296.9, 0.000719, 0.011889, 0.112872, 0.012800, 0.008939, 0.010888, 0.017149, 0.020266, 0.030936, 0.049531, 0.071064, 0.103620, 0.163428, 0.227061, 0.367679, 0.537738, 0.742705, 1.105675, 1.515347, 2.182531, 4.334983, 7.086763, 14.213994, 24.025456, 0.928455
33, 684.6, 325.1, 658.0, 333.0, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 315.9, 0.000763, 0.012116, 0.109825, 0.012460, 0.009272, 0.013566, 0.017160, 0.021083, 0.031227, 0.051575, 0.074536, 0.108433, 0.167728, 0.238601, 0.393145, 0.570743, 0.795174, 1.144720, 1.585955, 2.277743, 4.563863, 7.297434, 14.540646, 25.001493, 0.756093
34, 697.2, 340.7, 658.2, 347.2, 339.5, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 328.7, 0.000983, 0.016015, 0.135350, 0.016547, 0.010030, 0.012778, 0.021379, 0.024183, 0.038497, 0.060172, 0.082474, 0.131252, 0.217249, 0.287935, 0.491518, 0.722523, 1.093377, 1.476693, 2.089873, 2.975369, 5.239746, 7.778827, 15.571626, 26.847933, 1.053944
qpeexact
28, 614.2, 246.7, 607.0, 246.1, 246.1, 246.1, 246.1, 244.9, 244.9, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 0.000592, 0.010244, 0.111169, 0.011838, 0.005992, 0.009797, 0.012341, 0.015381, 0.025356, 0.040512, 0.057389, 0.081173, 0.129226, 0.179182, 0.296425, 0.439597, 0.611983, 0.927249, 1.308417, 1.828571, 3.740694, 6.066042, 12.971105, 23.208098, 0.000000
29, 620.8, 249.6, 563.0, 270.3, 250.0, 250.0, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 0.000643, 0.012455, 0.114308, 0.011219, 0.005843, 0.009803, 0.014366, 0.015938, 0.026100, 0.039823, 0.054950, 0.083475, 0.139039, 0.193183, 0.323390, 0.489427, 0.657906, 0.975541, 1.380547, 2.024610, 3.938140, 6.362193, 13.736713, 24.083120, 0.087936
30, 608.0, 258.7, 576.0, 301.8, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 0.000642, 0.013447, 0.110381, 0.013403, 0.008147, 0.010825, 0.014830, 0.018466, 0.025475, 0.039069, 0.058073, 0.082601, 0.136252, 0.202919, 0.431033, 0.542816, 0.672049, 0.982126, 1.307190, 1.894486, 3.434871, 5.674059, 12.263572, 22.104416, 0.282007
31, 620.6, 260.0, 620.0, 284.7, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 0.000678, 0.014525, 0.115634, 0.014952, 0.007521, 0.011359, 0.014605, 0.019216, 0.029463, 0.047239, 0.069392, 0.102052, 0.155062, 0.217368, 0.366179, 0.526243, 0.735880, 0.921377, 1.221827, 1.642468, 3.090596, 5.113617, 9.962815, 17.755252, 0.248922
32, 627.3, 296.0, 575.9, 312.9, 276.2, 276.2, 270.7, 285.0, 270.7, 268.7, 268.7, 277.0, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 0.000676, 0.022171, 0.128800, 0.014047, 0.007978, 0.011141, 0.014587, 0.017618, 0.028297, 0.042732, 0.061523, 0.088465, 0.145266, 0.208317, 0.348558, 0.517698, 0.691834, 1.054957, 1.453319, 2.048995, 4.060214, 6.567080, 13.386531, 23.636596, 1.282931
33, 768.0, 319.5, 729.4, 319.1, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 0.000595, 0.020912, 0.170061, 0.017091, 0.010180, 0.009684, 0.014659, 0.017327, 0.026369, 0.040646, 0.060154, 0.083638, 0.128281, 0.183575, 0.334497, 0.523396, 0.657523, 0.982007, 1.415716, 2.055879, 3.837704, 6.513571, 13.024917, 22.158633, 1.046558
34, 819.2, 343.9, 774.2, 379.6, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 0.000633, 0.023047, 0.188436, 0.018013, 0.008897, 0.013745, 0.015895, 0.016489, 0.027864, 0.042627, 0.063852, 0.093763, 0.143718, 0.193066, 0.322247, 0.482758, 0.707280, 1.067555, 1.433791, 2.077128, 4.131663, 7.133591, 14.855133, 24.789333, 0.976563
su2random
28, 1843.2, 983.9, 1727.8, 833.7, 719.8, 765.8, 732.9, 723.4, 729.4, 724.6, 722.8, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 717.9, 0.002869, 0.049245, 0.444223, 0.075259, 0.042097, 0.062607, 0.095271, 0.083011, 0.133803, 0.200105, 0.276730, 0.393405, 0.597553, 0.850406, 1.412416, 2.101557, 2.863975, 4.394060, 5.928732, 8.495957, 16.830551, 27.906999, 58.164187, 100.044153, 0.000001
29, 1888.0, 972.3, 1841.6, 885.6, 775.3, 791.0, 785.5, 786.1, 771.4, 768.2, 771.4, 774.8, 773.8, 773.8, 773.8, 770.3, 770.3, 770.3, 770.3, 770.3, 770.3, 759.7, 759.7, 0.002558, 0.063113, 0.511189, 0.052507, 0.032751, 0.046482, 0.053472, 0.065118, 0.110635, 0.166220, 0.234210, 0.338437, 0.551422, 0.780623, 1.332958, 2.044764, 2.918056, 4.427529, 6.174750, 8.658503, 16.551520, 26.968136, 57.775667, 99.294461, 31.166326
30, 1913.2, 972.4, 1885.7, 897.0, 845.1, 812.2, 813.7, 812.8, 801.9, 795.2, 801.9, 797.5, 797.5, 797.5, 797.5, 792.7, 792.7, 792.7, 792.7, 788.9, 788.9, 788.9, 788.9, 0.002617, 0.069255, 0.571670, 0.052056, 0.036915, 0.053749, 0.055988, 0.071837, 0.108349, 0.168118, 0.232950, 0.337606, 0.520997, 0.746144, 1.301716, 1.981106, 2.793003, 4.337200, 6.336814, 10.946377, 16.980465, 26.930691, 57.389346, 95.090942, 31.212201
